id,about,date,type,year,month,day
1009190,"tot vaststelling van de presentiegelden en vergoedingen van de voorzitter en van de leden van de bijzondere bijstandscommissie, bedoeld in artikel 31 van het besluit van de Vlaamse regering van 13 juli 2001 tot vaststelling van de criteria, voorwaarden en refertebedragen van detussenkomsten in de individuele materiële bijstand voor de sociale intergratie van personen met een handicap",2002-03-29,Besluit van de Vlaamse Regering,2002,3,29
1009266,tot vaststelling van de voorwaarden en modaliteiten van erkenning en subsidiëring van organisaties inzake aangepaste vrijetijdsbesteding voor personen met een handicap,2002-05-03,Besluit van de Vlaamse Regering,2002,5,3
1009535,houdende maatregelen om tegemoet te komen aan de noodzaak tot leniging van dringende behoeften van personen met een handicap,2002-07-19,Besluit van de Vlaamse Regering,2002,7,19
1010518,betreffende de erkenning en subsidiëring van een steunpunt voor kennisbeheer en netwerkvorming met betrekking tot de hulp- en dienstverlening aan specifieke subdoelgroepen van personen met een handicap,2002-12-13,Besluit van de Vlaamse Regering,2002,12,13
1010787,bijzonder subsidies aan voorzieningen in de gehandicaptensector bij het Vlaams Fonds voor de sociale integratie van personen met een handicap,2003-02-27,Omzendbrief,2003,2,27
1012991,tot toekenning van een eenmalige rentetoelage aan de semi-residentiële en residentiële voorzieningen voor personen met een handicap,2004-03-19,Besluit van de Vlaamse Regering,2004,3,19
1013104,tot oprichting van het intern verzelfstandigd agentschap met rechtspersoonlijkheid Vlaams Agentschap voor Personen met een Handicap,2004-05-07,Decreet,2004,5,7
1013432,betreffende de erkenning en subsidiëring van het Vlaams Platform van verenigingen van personen met een handicap voor het vertegenwoordigen van personen met een handicap in het Regionaal Overlegnetwerk Gehandicaptenzorg en het organiseren van trajectbegeleiding,2004-05-28,Besluit van de Vlaamse Regering,2004,5,28
1013485,"betreffende de registratie van de zorgvragen, de zorgbemiddeling, de zorgafstemming en de planning van de zorg en de bijstand tot sociale integratie van personen met een handicap",2004-05-28,Besluit van de Vlaamse Regering,2004,5,28
1014982,tot wijziging van het ministerieel besluit van 27 november 1998 houdende vaststelling van de bijstandsvelden inzake sociale integratie van personen met een handicap,2006-06-27,Ministerieel besluit,2006,6,27
1014983,tot vaststelling van de bijzondere boekhoudkundige richtlijnen voor voorzieningen voor personen met een handicap,2006-07-28,Ministerieel besluit,2006,7,28
1017372,"houdende de toekenning van subsidies, afkomstig van de aan de Vlaamse Gemeenschap toebedeelde winst van de Nationale Loterij, aan het [Vlaams Agentschap voor Personen met een Handicap (verv. BVR 12 december 2008, art. 1)]",2004-05-28,Besluit van de Vlaamse Regering,2004,5,28
1000183,betreffende de [indiening en afhandeling van de aanvraag tot ondersteuning] bij het Vlaams Agentschap voor Personen met een Handicap,1991-07-24,Besluit van de Vlaamse Regering,1991,7,24
1000214,tot vaststelling van algemene erkenningsvoorwaarden van voorzieningen bedoeld in het decreet van 27 juni 1990 houdende oprichting van een Vlaams Fonds voor de Sociale Integratie van Personen met een Handicap,1993-12-15,Besluit van de Vlaamse Regering,1993,12,15
1000238,betreffende het bestuurlijk beleid,1990-12-12,Decreet,1990,12,12
1000357,tot vaststelling van de algemene regels inzake het verlenen van vergunningen en erkenningen door het Vlaams [Agentschap voor] Personen met een Handicap,1993-12-15,Besluit van de Vlaamse Regering,1993,12,15
1000609,"tot vaststelling van de financiële bijdrage van [de personen met een handicap], geplaatst ten laste van [het Vlaams Agentschap voor Personen met een Handicap]",1983-07-28,Besluit van de Vlaamse Regering,1983,7,28
1000761,tot vaststelling van de programmatie voor de voorzieningen op het vlak van de sociale integratie van personen met een handicap,1993-04-28,Besluit van de Vlaamse Regering,1993,4,28
1001184,houdende vaststelling van de regels volgens dewelke het [Vlaams Agentschap voor Personen met een Handicap] de kosten van bijstand door [tolken voor doven en slechthorenden] ten laste nemen,1994-07-20,Besluit van de Vlaamse Regering,1994,7,20
1001295,"betreffende de toewijzing van de taken, rechten en verplichtingen van het Fonds voor Medisch, Sociale en Pedagogische Zorg voor Gehandicapten en van sommige taken, rechten en verplichtingen van het Vlaams Fonds voor de Bouw van Ziekenhuizen en Medisch-Sociale Instellingen aan het Vlaams Fonds voor de Sociale Integratie van Personen met een Handicap",1991-07-17,Besluit van de Vlaamse Regering,1991,7,17
1001445,tot vaststelling van de wijze waarop personeelsleden van het Bestuur Gehandicaptenvoorzieningen van de Administratie Gezin en Maatschappelijk Welzijn overgaan naar het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap,1992-12-18,Besluit van de Vlaamse Regering,1992,12,18
1001611,houdende bepalingen tot begeleiding van de begroting 1995,1994-12-21,Decreet,1994,12,21
1001701,tot vaststelling van de vergoedingen van onderzoekingen door deskundigen en tot vaststelling van de tegemoetkomingscriteria in de verplaatsingskosten van de onderzochte personen in het raam van de werking van de beroepscommissie bij het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap,1992-09-25,Ministerieel besluit,1992,9,25
1002267,tot vaststelling van de presentiegelden en vergoedingen van de voorzitters en van de leden van de provinciale evaluatiecommissie en van de adviescommissie bij het Vlaams Fonds voor de Sociale Integratie van Personen met een Handicap,1991-10-09,Besluit van de Vlaamse Regering,1991,10,9
1002431,"betreffende de toewijzing van sommige taken, goederen, rechten en verplichtingen van de Vlaamse Gemeenschap aan het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap",1991-09-11,Besluit van de Vlaamse Regering,1991,9,11
1002557,"houdende machtiging van het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap tot deelname aan de pensioenregeling, ingesteld bij de wet van 28 april 1958 betreffende het pensioen van het personeel van zekere organismen van openbaar nut alsmede van hun rechthebbenden",1991-07-10,Besluit van de Vlaamse Regering,1991,7,10
1002860,betreffende de tenlasteneming door [de Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding] van bijkomende uitgaven voor de professionele integratie van personen met een handicap,1995-04-05,Besluit van de Vlaamse Regering,1995,4,5
1002861,"tot vaststelling van de presentiegelden en vergoedingen van de voorzitter en van de leden van de bijzondere bijstandscommissie bedoeld bij artikel 9bis van het besluit van de Vlaamse regering van 31 juli 1992 tot vaststelling van de criteria, modaliteiten en bedragen van de tussenkomsten voor individuele materiële bijstand ten gunste van personen met een handicap",1995-04-05,Besluit van de Vlaamse Regering,1995,4,5
1002973,tot vaststelling van de voorwaarden waarop [de Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding] een loonsubsidie toekent aan de werkgevers die personen met een handicap tewerkstellen onder gewone arbeidsvoorwaarden,1995-04-05,Besluit van de Vlaamse Regering,1995,4,5
1003084,houdende bepaling van de vestigingsplaats van de zetel van het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap,1991-01-09,Besluit van de Vlaamse Regering,1991,1,9
1003095,houdende vaststelling van de ontvangstpersoneelsformatie van het Vlaams Fonds voor de sociale integratie van personen met een handicap,1991-01-30,Besluit van de Vlaamse Regering,1991,1,30
1003127,"tot vaststelling van het presentiegeld en de vergoedingen van de voorzitter, de ondervoorzitters en de gemeenschapscommissarissen, de leden van de bestuursorganen en van de adviescomités van het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap",1990-12-12,Besluit van de Vlaamse Regering,1990,12,12
1003768,tot vaststelling van de voorwaarden en [maatregelen] volgens [welke het Vlaams Agentschap voor Personen met een Handicap] bijzondere subsidies aan voorzieningen kan toekennen,1995-04-26,Besluit van de Vlaamse Regering,1995,4,26
1004090,betreffende bijzondere subsidies aan voorzieningen in de gehandicaptensector,1995-10-24,Omzendbrief,1995,10,24
1005088,"houdende subsidieregeling van het loon en van de sociale lasten van de werknemers in de beschutte werkplaatsen die erkend zijn door het [Departement Werk en Sociale Economie (verv. BVR 20 juni 2014, art. 11, I: 30 oktober 2014)]",1996-12-19,Besluit van de Vlaamse Regering,1996,12,19
1005139,bijzondere subsidies aan voorzieningen in de gehandicaptensector,1997-01-03,Omzendbrief,1997,1,3
1005210,betreffende de erkenning en subsidiëring van thuisbegeleidingsdiensten voor personen met een handicap,1996-12-17,Besluit van de Vlaamse Regering,1996,12,17
1005378,tot vaststelling van de erkenningsvoorwaarden en -modaliteiten van de centra of diensten voor revalidatie,1996-12-17,Besluit van de Vlaamse Regering,1996,12,17
1005939,betreffende de bijzondere subsidies aan voorzieningen in de gehandicaptensector,1998-01-07,Omzendbrief,1998,1,7
1006128,tot vaststelling van de wijze waarop het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap het wonen onder begeleiding van een particulier subsidieert binnen het kader van de verdere flexibilisering van de zorgvoorzieningen,1998-03-24,Besluit van de Vlaamse Regering,1998,3,24
1006450,betreffende vrijetijdsbesteding van personen met een handicap,1998-12-11,Omzendbrief,1998,12,11
1006505,betreffende bijzondere subsidies aan voorzieningen in de gehandicaptensector,1999-01-21,Omzendbrief,1999,1,21
1006513,tot vaststelling van de voorwaarden en modaleiten volgens dewelke [de Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding] een inschakelingspremie toekent aan de werkgevers die personen met een handicap tewerkstellen onder gewone arbeidsvoorwaarden,1998-12-18,Besluit van de Vlaamse Regering,1998,12,18
1006521,betreffende de erkenning en subsidiëring van diensten voor beschermd wonen voor personen met een handicap,1998-12-18,Besluit van de Vlaamse Regering,1998,12,18
1006539,betreffende de arbeidstrajectbegeleiding voor personen met een handicap,1998-12-18,Besluit van de Vlaamse Regering,1998,12,18
1006711,betreffende de erkenning en subsidiëring van centra voor gespecialiseerde voorlichting bij beroepskeuze voor personen met een handicap,1999-04-13,Besluit van de Vlaamse Regering,1999,4,13
1006824,houdende vaststelling van de personeelsformatie van het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap,1999-06-08,Besluit van de Vlaamse Regering,1999,6,8
1006885,betreffende de vrijetijdsbesteding van personen met een handicap,1999-07-27,Omzendbrief,1999,7,27
1007153,bijzondere subsidies aan voorzieningen in de gehandicaptensector,2000-01-11,Omzendbrief,2000,1,11
1007588,tot vaststelling van de voorwaarden voor de goedkeuring en de subsidiëring van projecten in het kader van de professionele integratie van personen met een handicap,2000-07-17,Besluit van de Vlaamse Regering,2000,7,17
1007805,houdende vrijstelling voor bepaalde categorieën gehandicapte personen van de vervulling van verblijfsduurvoorwaarden om de bijstand te genieten van het Vlaams [Agentschap voor] Personen met een Handicap,2000-12-15,Besluit van de Vlaamse Regering,2000,12,15
1007813,houdende vaststelling van de voorwaarden van toekenning van een [persoonlijke-assistentiebudget] aan personen met een handicap,2000-12-15,Besluit van de Vlaamse Regering,2000,12,15
1007840,betreffende de kwaliteitszorg in de voorzieningen voor de sociale integratie van personen met een handicap,2000-12-15,Besluit van de Vlaamse Regering,2000,12,15
1007872,houdende de vaststelling van de criteria van toekenning van onderhoudstoelagen aan centra of diensten voor revalidatie,2001-01-19,Besluit van de Vlaamse Regering,2001,1,19
1007984,houdende verscheidene bepalingen tot regeling en subsidiëring van arbeid en vakantie van personeel tewerkgesteld door voorzieningen gesubsidieerd door het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap [of door de Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding],2001-03-30,Besluit van de Vlaamse Regering,2001,3,30
1008356,tot subsidiëring van management en vorming ten bate van voorzieningen gesubsidieerd door het Vlaams Fonds voor Sociale Integratie van Personen met een Handicap [of door de Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding],2001-07-10,Besluit van de Vlaamse Regering,2001,7,10
1008372,"betreffende de erkenning en subsidiëring van organisaties, belast met de ondersteuning van voorzieningen voor de sociale integratie van personen met een handicap bij de implementatie van de kwaliteitszorg in de welzijnsvoorzieningen",2001-07-13,Besluit van de Vlaamse Regering,2001,7,13
1008409,houdende subsidieregeling van het loon en van de sociale lasten van personen tewerkgesteld in de gehandicaptensector en wier tewerkstellingskosten voorheen in het stelsel van het derde arbeidscircuit door de overheid gedragen werden,2001-07-10,Besluit van de Vlaamse Regering,2001,7,10
1008447,houdende de heroverweging van de budgettaire middelen door de organisatie van de ambulante begeleiding door bepaalde voorzieningen inzake sociale integratie van personen met een handicap en houdende de aanpassing van de werkingskosten van de semi-internaten voor schoolgaanden,2001-07-13,Besluit van de Vlaamse Regering,2001,7,13
1008460,"tot vaststelling van de criteria, voorwaarden en refertebedragen van de tussenkomsten in de individuele materiële bijstand voor de sociale integratie van personen met een handicap",2001-07-13,Besluit van de Vlaamse Regering,2001,7,13
1009190,"tot vaststelling van de presentiegelden en vergoedingen van de voorzitter en van de leden van de bijzondere bijstandscommissie, bedoeld in artikel 31 van het besluit van de Vlaamse regering van 13 juli 2001 tot vaststelling van de criteria, voorwaarden en refertebedragen van detussenkomsten in de individuele materiële bijstand voor de sociale intergratie van personen met een handicap",2002-03-29,Besluit van de Vlaamse Regering,2002,3,29
1009266,tot vaststelling van de voorwaarden en modaliteiten van erkenning en subsidiëring van organisaties inzake aangepaste vrijetijdsbesteding voor personen met een handicap,2002-05-03,Besluit van de Vlaamse Regering,2002,5,3
1009535,houdende maatregelen om tegemoet te komen aan de noodzaak tot leniging van dringende behoeften van personen met een handicap,2002-07-19,Besluit van de Vlaamse Regering,2002,7,19
1010518,betreffende de erkenning en subsidiëring van een steunpunt voor kennisbeheer en netwerkvorming met betrekking tot de hulp- en dienstverlening aan specifieke subdoelgroepen van personen met een handicap,2002-12-13,Besluit van de Vlaamse Regering,2002,12,13
1010787,bijzonder subsidies aan voorzieningen in de gehandicaptensector bij het Vlaams Fonds voor de sociale integratie van personen met een handicap,2003-02-27,Omzendbrief,2003,2,27
1012991,tot toekenning van een eenmalige rentetoelage aan de semi-residentiële en residentiële voorzieningen voor personen met een handicap,2004-03-19,Besluit van de Vlaamse Regering,2004,3,19
